# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000670388
-4.5	0.00257286
-4.16667	0.00578507
-3.83333	0.0112082
-3.5	0.0194476
-3.16667	0.0315611
-2.83333	0.0482946
-2.5	0.0703197
-2.16667	0.0972465
-1.83333	0.128407
-1.5	0.1617
-1.16667	0.19442
-0.833333	0.223
-0.5	0.24449
-0.166667	0.255967
0.166667	0.255967
0.5	0.244492
0.833333	0.223002
1.16667	0.194423
1.5	0.161701
1.83333	0.128407
2.16667	0.0972461
2.5	0.0703192
2.83333	0.0482941
3.16667	0.0315604
3.5	0.0194473
3.83333	0.0112079
4.16667	0.00578491
4.5	0.0025728
4.83333	0.00067037
