# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000669549
-4.5	0.00256614
-4.16667	0.00582903
-3.83333	0.0114061
-3.5	0.0200172
-3.16667	0.0327873
-2.83333	0.0504506
-2.5	0.0734757
-2.16667	0.101207
-1.83333	0.13233
-1.5	0.164336
-1.16667	0.194461
-0.833333	0.219839
-0.5	0.238023
-0.166667	0.247679
0.166667	0.247579
0.5	0.238093
0.833333	0.219796
1.16667	0.194612
1.5	0.16432
1.83333	0.132366
2.16667	0.101174
2.5	0.0735064
2.83333	0.0504239
3.16667	0.0327674
3.5	0.0200083
3.83333	0.0114017
4.16667	0.00582518
4.5	0.00256575
4.83333	0.000668685
