# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.00066649
-4.5	0.00255977
-4.16667	0.00578861
-3.83333	0.0112748
-3.5	0.0196793
-3.16667	0.0320995
-2.83333	0.0492822
-2.5	0.0718355
-2.16667	0.0992038
-1.83333	0.130422
-1.5	0.163147
-1.16667	0.194582
-0.833333	0.221499
-0.5	0.241266
-0.166667	0.251755
0.166667	0.251728
0.5	0.241319
0.833333	0.221491
1.16667	0.194652
1.5	0.163134
1.83333	0.130452
2.16667	0.0991881
2.5	0.0718402
2.83333	0.0492698
3.16667	0.032091
3.5	0.0196741
3.83333	0.0112715
4.16667	0.00578575
4.5	0.00255965
4.83333	0.000665971
