# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000669772
-4.5	0.00257113
-4.16667	0.00578278
-3.83333	0.0112067
-3.5	0.0194505
-3.16667	0.0315731
-2.83333	0.0483224
-2.5	0.0703683
-2.16667	0.0973153
-1.83333	0.128486
-1.5	0.161764
-1.16667	0.19444
-0.833333	0.222953
-0.5	0.244376
-0.166667	0.255808
0.166667	0.255807
0.5	0.244378
0.833333	0.222958
1.16667	0.194447
1.5	0.161765
1.83333	0.128486
2.16667	0.0973146
2.5	0.0703667
2.83333	0.048322
3.16667	0.0315723
3.5	0.0194498
3.83333	0.0112063
4.16667	0.00578253
4.5	0.00257102
4.83333	0.00066976
