# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000866696
-4.5	0.00316703
-4.16667	0.00741153
-3.83333	0.0150576
-3.5	0.0274869
-3.16667	0.0459606
-2.83333	0.0698936
-2.5	0.0983478
-2.16667	0.127851
-1.83333	0.154455
-1.5	0.17423
-1.16667	0.18681
-0.833333	0.193713
-0.5	0.194518
-0.166667	0.195383
0.166667	0.194792
0.5	0.194987
0.833333	0.192993
1.16667	0.18735
1.5	0.174535
1.83333	0.154778
2.16667	0.127496
2.5	0.09848
2.83333	0.0699848
3.16667	0.0457244
3.5	0.0274093
3.83333	0.0150816
4.16667	0.00740439
4.5	0.0031558
4.83333	0.000860536
