# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000670575
-4.5	0.00257344
-4.16667	0.00578585
-3.83333	0.0112088
-3.5	0.0194473
-3.16667	0.0315582
-2.83333	0.0482878
-2.5	0.0703075
-2.16667	0.0972289
-1.83333	0.128386
-1.5	0.161683
-1.16667	0.194414
-0.833333	0.22301
-0.5	0.24452
-0.166667	0.256009
0.166667	0.256008
0.5	0.244522
0.833333	0.223012
1.16667	0.194416
1.5	0.161683
1.83333	0.128386
2.16667	0.0972287
2.5	0.0703072
2.83333	0.0482874
3.16667	0.0315578
3.5	0.019447
3.83333	0.0112086
4.16667	0.00578572
4.5	0.00257337
4.83333	0.000670566
