# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000668888
-4.5	0.00256853
-4.16667	0.00578003
-3.83333	0.0112067
-3.5	0.0194597
-3.16667	0.0316021
-2.83333	0.0483834
-2.5	0.0704701
-2.16667	0.0974553
-1.83333	0.128642
-1.5	0.161886
-1.16667	0.194473
-0.833333	0.222855
-0.5	0.244145
-0.166667	0.255488
0.166667	0.255487
0.5	0.244151
0.833333	0.222862
1.16667	0.194484
1.5	0.161886
1.83333	0.128643
2.16667	0.0974542
2.5	0.0704679
2.83333	0.0483828
3.16667	0.0316007
3.5	0.019459
3.83333	0.011206
4.16667	0.0057794
4.5	0.00256831
4.83333	0.000668838
