# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000689154
-4.5	0.00261351
-4.16667	0.00599036
-3.83333	0.0118511
-3.5	0.0210328
-3.16667	0.0347216
-2.83333	0.0535528
-2.5	0.0777793
-2.16667	0.106188
-1.83333	0.136722
-1.5	0.166834
-1.16667	0.193716
-0.833333	0.215451
-0.5	0.230008
-0.166667	0.237834
0.166667	0.237677
0.5	0.230255
0.833333	0.21535
1.16667	0.194068
1.5	0.166905
1.83333	0.136828
2.16667	0.105961
2.5	0.0777722
2.83333	0.0535259
3.16667	0.0346989
3.5	0.0210149
3.83333	0.0118544
4.16667	0.00599051
4.5	0.00261345
4.83333	0.000685902
