# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000682829
-4.5	0.00259753
-4.16667	0.0059415
-3.83333	0.011723
-3.5	0.0207452
-3.16667	0.0341876
-2.83333	0.0527135
-2.5	0.0766161
-2.16667	0.104864
-1.83333	0.135622
-1.5	0.166228
-1.16667	0.193961
-0.833333	0.216657
-0.5	0.232112
-0.166667	0.240376
0.166667	0.240251
0.5	0.232263
0.833333	0.216526
1.16667	0.194274
1.5	0.16629
1.83333	0.135691
2.16667	0.104733
2.5	0.0766156
2.83333	0.0526819
3.16667	0.0341611
3.5	0.0207312
3.83333	0.0117198
4.16667	0.00594147
4.5	0.00259763
4.83333	0.00068027
