# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000671306
-4.5	0.00257064
-4.16667	0.00584744
-3.83333	0.0114588
-3.5	0.0201444
-3.16667	0.0330324
-2.83333	0.0508562
-2.5	0.0740652
-2.16667	0.101892
-1.83333	0.132979
-1.5	0.164731
-1.16667	0.194387
-0.833333	0.219242
-0.5	0.236903
-0.166667	0.246274
0.166667	0.246162
0.5	0.237
0.833333	0.219209
1.16667	0.194582
1.5	0.164724
1.83333	0.133027
2.16667	0.101838
2.5	0.0740768
2.83333	0.0508239
3.16667	0.0330122
3.5	0.0201346
3.83333	0.0114561
4.16667	0.00584423
4.5	0.00257037
4.83333	0.000670511
