# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000670496
-4.5	0.0025732
-4.16667	0.00578553
-3.83333	0.0112085
-3.5	0.0194474
-3.16667	0.0315593
-2.83333	0.0482904
-2.5	0.0703123
-2.16667	0.0972359
-1.83333	0.128394
-1.5	0.16169
-1.16667	0.194416
-0.833333	0.223006
-0.5	0.244508
-0.166667	0.255992
0.166667	0.255992
0.5	0.24451
0.833333	0.223008
1.16667	0.194419
1.5	0.16169
1.83333	0.128395
2.16667	0.0972357
2.5	0.070312
2.83333	0.0482901
3.16667	0.0315588
3.5	0.0194471
3.83333	0.0112083
4.16667	0.0057854
4.5	0.00257314
4.83333	0.000670484
