# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.00068958
-4.5	0.0026147
-4.16667	0.00599316
-3.83333	0.011859
-3.5	0.0210515
-3.16667	0.0347548
-2.83333	0.0536
-2.5	0.0778486
-2.16667	0.106269
-1.83333	0.136797
-1.5	0.166868
-1.16667	0.193693
-0.833333	0.215385
-0.5	0.229886
-0.166667	0.237675
0.166667	0.23752
0.5	0.230125
0.833333	0.215278
1.16667	0.194055
1.5	0.166948
1.83333	0.136895
2.16667	0.106035
2.5	0.0778451
2.83333	0.0535802
3.16667	0.0347292
3.5	0.0210319
3.83333	0.0118625
4.16667	0.00599353
4.5	0.00261418
4.83333	0.000686292
