# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.00159046
-4.5	0.00578252
-4.16667	0.0136089
-3.83333	0.0274721
-3.5	0.0490947
-3.16667	0.079262
-2.83333	0.114057
-2.5	0.147708
-2.16667	0.17321
-1.83333	0.184396
-1.5	0.179282
-1.16667	0.160761
-0.833333	0.138076
-0.5	0.115903
-0.166667	0.105056
0.166667	0.104226
0.5	0.116544
0.833333	0.137784
1.16667	0.161297
1.5	0.178149
1.83333	0.184569
2.16667	0.173663
2.5	0.148369
2.83333	0.114013
3.16667	0.0789056
3.5	0.0490633
3.83333	0.0274186
4.16667	0.013544
4.5	0.0057754
4.83333	0.00160145
