# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000666824
-4.5	0.00256025
-4.16667	0.00579676
-3.83333	0.0113049
-3.5	0.0197613
-3.16667	0.0322689
-2.83333	0.0495702
-2.5	0.0722482
-2.16667	0.0997267
-1.83333	0.130928
-1.5	0.163467
-1.16667	0.19457
-0.833333	0.221059
-0.5	0.240422
-0.166667	0.250694
0.166667	0.25066
0.5	0.240496
0.833333	0.221073
1.16667	0.194666
1.5	0.163456
1.83333	0.130948
2.16667	0.0996904
2.5	0.0722624
2.83333	0.0495568
3.16667	0.0322567
3.5	0.0197542
3.83333	0.011301
4.16667	0.00579376
4.5	0.00256023
4.83333	0.000666136
