# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000670027
-4.5	0.00257185
-4.16667	0.00578369
-3.83333	0.0112073
-3.5	0.0194489
-3.16667	0.0315675
-2.83333	0.0483096
-2.5	0.0703462
-2.16667	0.0972842
-1.83333	0.12845
-1.5	0.161736
-1.16667	0.194431
-0.833333	0.222975
-0.5	0.244427
-0.166667	0.255879
0.166667	0.255879
0.5	0.24443
0.833333	0.222978
1.16667	0.194437
1.5	0.161737
1.83333	0.128451
2.16667	0.0972832
2.5	0.0703453
2.83333	0.0483091
3.16667	0.0315667
3.5	0.0194484
3.83333	0.0112069
4.16667	0.00578348
4.5	0.00257176
4.83333	0.000670009
