# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000692385
-4.5	0.00262162
-4.16667	0.00601302
-3.83333	0.0119129
-3.5	0.0211632
-3.16667	0.0349566
-2.83333	0.0539143
-2.5	0.0782733
-2.16667	0.106725
-1.83333	0.137214
-1.5	0.167077
-1.16667	0.193649
-0.833333	0.214945
-0.5	0.229152
-0.166667	0.236719
0.166667	0.236538
0.5	0.229368
0.833333	0.214801
1.16667	0.193942
1.5	0.167184
1.83333	0.137313
2.16667	0.106522
2.5	0.0782732
2.83333	0.0539122
3.16667	0.0349262
3.5	0.0211394
3.83333	0.011915
4.16667	0.00601294
4.5	0.00262047
4.83333	0.000688721
