# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.00122742
-4.5	0.0044316
-4.16667	0.0104534
-3.83333	0.0212703
-3.5	0.0385808
-3.16667	0.0636549
-2.83333	0.0939158
-2.5	0.126136
-2.16667	0.154178
-1.83333	0.17269
-1.5	0.178711
-1.16667	0.173178
-0.833333	0.163148
-0.5	0.149979
-0.166667	0.143394
0.166667	0.142436
0.5	0.151115
0.833333	0.162548
1.16667	0.174472
1.5	0.178524
1.83333	0.172949
2.16667	0.15367
2.5	0.125918
2.83333	0.0943394
3.16667	0.063313
3.5	0.038634
3.83333	0.0212561
4.16667	0.0104183
4.5	0.00441555
4.83333	0.00122726
