# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000670431
-4.5	0.00257299
-4.16667	0.00578525
-3.83333	0.0112083
-3.5	0.0194476
-3.16667	0.0315603
-2.83333	0.0482929
-2.5	0.0703167
-2.16667	0.0972423
-1.83333	0.128402
-1.5	0.161696
-1.16667	0.194419
-0.833333	0.223002
-0.5	0.244498
-0.166667	0.255977
0.166667	0.255977
0.5	0.244499
0.833333	0.223004
1.16667	0.194422
1.5	0.161697
1.83333	0.128402
2.16667	0.097242
2.5	0.0703163
2.83333	0.0482925
3.16667	0.0315598
3.5	0.0194472
3.83333	0.011208
4.16667	0.0057851
4.5	0.00257293
4.83333	0.000670414
