# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.00066642
-4.5	0.00256031
-4.16667	0.00578174
-3.83333	0.0112473
-3.5	0.0195978
-3.16667	0.0319272
-2.83333	0.0489802
-2.5	0.0713897
-2.16667	0.0986437
-1.83333	0.129867
-1.5	0.162783
-1.16667	0.194577
-0.833333	0.221952
-0.5	0.24218
-0.166667	0.252926
0.166667	0.252897
0.5	0.242214
0.833333	0.221936
1.16667	0.194633
1.5	0.162763
1.83333	0.129897
2.16667	0.0986377
2.5	0.0713917
2.83333	0.048971
3.16667	0.0319237
3.5	0.0195931
3.83333	0.0112433
4.16667	0.00577916
4.5	0.00255997
4.83333	0.0006661
