# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000670223
-4.5	0.00257242
-4.16667	0.00578444
-3.83333	0.0112077
-3.5	0.0194481
-3.16667	0.0315637
-2.83333	0.048301
-2.5	0.0703309
-2.16667	0.0972628
-1.83333	0.128425
-1.5	0.161715
-1.16667	0.194425
-0.833333	0.222989
-0.5	0.244463
-0.166667	0.25593
0.166667	0.255929
0.5	0.244465
0.833333	0.222992
1.16667	0.194429
1.5	0.161717
1.83333	0.128426
2.16667	0.0972621
2.5	0.0703303
2.83333	0.0483006
3.16667	0.031563
3.5	0.0194477
3.83333	0.0112074
4.16667	0.00578427
4.5	0.00257232
4.83333	0.00067021
