# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000666541
-4.5	0.00256078
-4.16667	0.00577989
-3.83333	0.0112389
-3.5	0.0195734
-3.16667	0.0318731
-2.83333	0.0488857
-2.5	0.0712491
-2.16667	0.0984677
-1.83333	0.129687
-1.5	0.162655
-1.16667	0.194572
-0.833333	0.222093
-0.5	0.242475
-0.166667	0.253297
0.166667	0.253281
0.5	0.242507
0.833333	0.222083
1.16667	0.194615
1.5	0.162643
1.83333	0.129711
2.16667	0.0984608
2.5	0.0712494
2.83333	0.0488792
3.16667	0.0318699
3.5	0.0195704
3.83333	0.0112355
4.16667	0.00577754
4.5	0.00256041
4.83333	0.000666211
