# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000669991
-4.5	0.00257174
-4.16667	0.00578356
-3.83333	0.0112072
-3.5	0.0194492
-3.16667	0.0315682
-2.83333	0.0483114
-2.5	0.0703491
-2.16667	0.0972882
-1.83333	0.128455
-1.5	0.16174
-1.16667	0.194432
-0.833333	0.222972
-0.5	0.24442
-0.166667	0.25587
0.166667	0.25587
0.5	0.244423
0.833333	0.222975
1.16667	0.194438
1.5	0.161741
1.83333	0.128455
2.16667	0.0972874
2.5	0.0703481
2.83333	0.0483108
3.16667	0.0315674
3.5	0.0194486
3.83333	0.0112068
4.16667	0.00578336
4.5	0.00257166
4.83333	0.000669973
