# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000666408
-4.5	0.0025601
-4.16667	0.00578272
-3.83333	0.0112518
-3.5	0.0196106
-3.16667	0.0319554
-2.83333	0.0490284
-2.5	0.0714634
-2.16667	0.0987355
-1.83333	0.129959
-1.5	0.162845
-1.16667	0.194579
-0.833333	0.221877
-0.5	0.242029
-0.166667	0.252731
0.166667	0.252703
0.5	0.242067
0.833333	0.221865
1.16667	0.194636
1.5	0.162824
1.83333	0.129989
2.16667	0.0987299
2.5	0.0714658
2.83333	0.0490195
3.16667	0.0319504
3.5	0.0196057
3.83333	0.011248
4.16667	0.00577991
4.5	0.0025598
4.83333	0.000666052
