# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000667817
-4.5	0.00256182
-4.16667	0.00580915
-3.83333	0.0113437
-3.5	0.0198635
-3.16667	0.0324775
-2.83333	0.0499304
-2.5	0.0727513
-2.16667	0.100343
-1.83333	0.131512
-1.5	0.163835
-1.16667	0.194534
-0.833333	0.220553
-0.5	0.239428
-0.166667	0.249438
0.166667	0.249395
0.5	0.239501
0.833333	0.220544
1.16667	0.194659
1.5	0.163818
1.83333	0.131536
2.16667	0.100309
2.5	0.0727724
2.83333	0.0499109
3.16667	0.0324624
3.5	0.0198572
3.83333	0.0113388
4.16667	0.00580506
4.5	0.0025618
4.83333	0.000666886
