# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000900129
-4.5	0.00327826
-4.16667	0.00766923
-3.83333	0.0156157
-3.5	0.0285645
-3.16667	0.0477157
-2.83333	0.0723122
-2.5	0.10138
-2.16667	0.130872
-1.83333	0.156663
-1.5	0.174834
-1.16667	0.185512
-0.833333	0.190378
-0.5	0.189703
-0.166667	0.189726
0.166667	0.189088
0.5	0.190111
0.833333	0.189766
1.16667	0.186232
1.5	0.175248
1.83333	0.156861
2.16667	0.130419
2.5	0.101404
2.83333	0.0725128
3.16667	0.0474569
3.5	0.0284755
3.83333	0.0156583
4.16667	0.00766993
4.5	0.00326502
4.83333	0.000892927
