# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.00066825
-4.5	0.0025626
-4.16667	0.00581369
-3.83333	0.011358
-3.5	0.0198957
-3.16667	0.032543
-2.83333	0.0500497
-2.5	0.0729187
-2.16667	0.100532
-1.83333	0.131703
-1.5	0.163958
-1.16667	0.19452
-0.833333	0.220391
-0.5	0.239111
-0.166667	0.249023
0.166667	0.248979
0.5	0.239182
0.833333	0.220386
1.16667	0.194644
1.5	0.16394
1.83333	0.131722
2.16667	0.100506
2.5	0.0729414
2.83333	0.0500231
3.16667	0.0325298
3.5	0.0198911
3.83333	0.0113529
4.16667	0.00580942
4.5	0.00256274
4.83333	0.000667279
