# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000668429
-4.5	0.00256715
-4.16667	0.00577878
-3.83333	0.0112077
-3.5	0.0194678
-3.16667	0.0316248
-2.83333	0.0484276
-2.5	0.0705415
-2.16667	0.0975528
-1.83333	0.128747
-1.5	0.161969
-1.16667	0.194491
-0.833333	0.222786
-0.5	0.243982
-0.166667	0.255271
0.166667	0.25527
0.5	0.243992
0.833333	0.222794
1.16667	0.194504
1.5	0.161965
1.83333	0.128749
2.16667	0.097551
2.5	0.0705404
2.83333	0.048427
3.16667	0.031623
3.5	0.0194667
3.83333	0.0112069
4.16667	0.005778
4.5	0.00256682
4.83333	0.000668348
