# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000930799
-4.5	0.0033808
-4.16667	0.00791912
-3.83333	0.016142
-3.5	0.0295447
-3.16667	0.0493232
-2.83333	0.0745795
-2.5	0.104064
-2.16667	0.13339
-1.83333	0.158547
-1.5	0.175534
-1.16667	0.18432
-0.833333	0.187463
-0.5	0.185277
-0.166667	0.184688
0.166667	0.183925
0.5	0.18583
0.833333	0.186937
1.16667	0.185065
1.5	0.175785
1.83333	0.158868
2.16667	0.132921
2.5	0.104062
2.83333	0.074794
3.16667	0.0490436
3.5	0.029452
3.83333	0.0161872
4.16667	0.00791777
4.5	0.00336743
4.83333	0.000924622
