# Nv = 30, v_cut = 5
#0.996728	6.90707
# v_x   f(v_x) = int f(v) dv_y dv_z
-4.83333	0.000666573
-4.5	0.00255991
-4.16667	0.00579135
-3.83333	0.0112864
-3.5	0.0197117
-3.16667	0.032166
-2.83333	0.049393
-2.5	0.0719984
-2.16667	0.0994111
-1.83333	0.130627
-1.5	0.163277
-1.16667	0.194577
-0.833333	0.221329
-0.5	0.240924
-0.166667	0.251332
0.166667	0.251306
0.5	0.240991
0.833333	0.221328
1.16667	0.194659
1.5	0.163265
1.83333	0.130651
2.16667	0.0993855
2.5	0.0720067
2.83333	0.0493807
3.16667	0.0321568
3.5	0.0197047
3.83333	0.0112831
4.16667	0.00578877
4.5	0.0025597
4.83333	0.000665978
